2021-11-26 18:38:17,843 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-26 18:39:43,491 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.29679975, balanceFirmB: 0.40726068750000033, balanceFirmC: 0.47389274999999986, balanceFirmD: 0.0
2021-11-26 18:39:43,492 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 52500 and to countId: 105.
2021-11-26 18:39:43,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 105
2021-11-26 18:39:43,979 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 106 from client agent1: Set aFirmC = 19.0
2021-11-26 18:39:43,981 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 106 of cohort 758.
2021-11-26 18:39:43,981 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 106 from client agent3: Set aFirmA = 25.0
2021-11-26 18:39:43,984 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 106 of cohort 758.
2021-11-26 18:39:43,992 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 106 from client agent2: Set aFirmB = 20.0
2021-11-26 18:39:43,993 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 106 of cohort 758.
2021-11-26 18:39:43,993 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 25.0, aFirmB: 20.0, aFirmC: 19.0, aFirmD: 0.0, aMarket: 21.333333333333332.
2021-11-26 18:39:43,993 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 22.714285714285715, oFirmB: 37.71428571428572, oFirmC: 40.714285714285715, oFirmD: 0.0.
2021-11-26 18:39:43,993 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:39:43,993 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.30052631249999995, balanceFirmB: 0.41221068750000034, balanceFirmC: 0.47896931249999986, balanceFirmD: 0.0
2021-11-26 18:39:43,994 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 53000 and to countId: 106.
2021-11-26 18:39:43,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 106
2021-11-26 18:39:44,484 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 107 from client agent3: Set aFirmA = 11.0
2021-11-26 18:39:44,485 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 107 of cohort 758.
2021-11-26 18:39:44,485 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 107 from client agent1: Set aFirmC = 14.0
2021-11-26 18:39:44,486 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 107 of cohort 758.
2021-11-26 18:39:44,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 107 from client agent2: Set aFirmB = 21.0
2021-11-26 18:39:44,495 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 107 of cohort 758.
2021-11-26 18:39:44,495 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:39:44,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
2021-11-26 18:39:44,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 21.346875000000004, profitFirmB: 15.946875000000002, profitFirmC: 22.207500000000003, profitFirmD: 0.0
2021-11-26 18:39:44,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3040841249999999, balanceFirmB: 0.41486850000000036, balanceFirmC: 0.48267056249999984, balanceFirmD: 0.0
2021-11-26 18:39:44,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 53500 and to countId: 107.
2021-11-26 18:39:44,499 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 107
2021-11-26 18:39:44,988 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client agent1: Set aFirmC = 18.0
2021-11-26 18:39:44,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 108 of cohort 758.
2021-11-26 18:39:44,989 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client agent3: Set aFirmA = 19.0
2021-11-26 18:39:44,990 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 108 of cohort 758.
2021-11-26 18:39:44,996 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client agent2: Set aFirmB = 16.0
2021-11-26 18:39:44,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 108 of cohort 758.
2021-11-26 18:39:44,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 16.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.666666666666668.
2021-11-26 18:39:44,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 31.28571428571429, oFirmB: 40.28571428571429, oFirmC: 34.28571428571429, oFirmD: 0.0.
2021-11-26 18:39:44,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.405625, profitFirmB: 25.380000000000003, profitFirmC: 24.300000000000004, profitFirmD: 0.0
2021-11-26 18:39:44,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.3079850624999999, balanceFirmB: 0.4190985000000004, balanceFirmC: 0.48672056249999984, balanceFirmD: 0.0
2021-11-26 18:39:44,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54000 and to countId: 108.
2021-11-26 18:39:45,000 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 108
2021-11-26 18:39:45,493 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client agent1: Set aFirmC = 18.0
2021-11-26 18:39:45,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 109 of cohort 758.
2021-11-26 18:39:45,494 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client agent3: Set aFirmA = 19.0
2021-11-26 18:39:45,496 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 109 of cohort 758.
2021-11-26 18:39:45,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client agent2: Set aFirmB = 14.0
2021-11-26 18:39:45,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 109 of cohort 758.
2021-11-26 18:39:45,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 14.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:39:45,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 44.57142857142857, oFirmC: 32.57142857142858, oFirmD: 0.0.
2021-11-26 18:39:45,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 24.57, profitFirmC: 23.085, profitFirmD: 0.0
2021-11-26 18:39:45,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.31167224999999993, balanceFirmB: 0.4231935000000004, balanceFirmC: 0.49056806249999985, balanceFirmD: 0.0
2021-11-26 18:39:45,503 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54500 and to countId: 109.
2021-11-26 18:39:45,505 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 109
2021-11-26 18:39:45,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client agent1: Set aFirmC = 12.0
2021-11-26 18:39:45,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 110 of cohort 758.
2021-11-26 18:39:45,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client agent3: Set aFirmA = 50.0
2021-11-26 18:39:45,999 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 110 of cohort 758.
2021-11-26 18:39:46,005 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client agent2: Set aFirmB = 14.0
2021-11-26 18:39:46,007 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 110 of cohort 758.
2021-11-26 18:39:46,007 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:39:46,007 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:39:46,007 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:39:46,007 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.31167224999999993, balanceFirmB: 0.4277137500000004, balanceFirmC: 0.49491506249999984, balanceFirmD: 0.0
2021-11-26 18:39:46,008 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55000 and to countId: 110.
2021-11-26 18:39:46,010 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 110
2021-11-26 18:39:46,498 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client agent1: Set aFirmC = 14.0
2021-11-26 18:39:46,500 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 111 of cohort 758.
2021-11-26 18:39:46,500 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client agent3: Set aFirmA = 29.0
2021-11-26 18:39:46,503 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 111 of cohort 758.
2021-11-26 18:39:46,510 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client agent2: Set aFirmB = 29.0
2021-11-26 18:39:46,513 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 111 of cohort 758.
2021-11-26 18:39:46,514 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 29.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 24.0.
2021-11-26 18:39:46,514 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 17.571428571428577, oFirmB: 17.571428571428577, oFirmC: 62.57142857142857, oFirmD: 0.0.
2021-11-26 18:39:46,514 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 20.064375000000005, profitFirmB: 20.064375000000005, profitFirmC: 34.4925, profitFirmD: 0.0
2021-11-26 18:39:46,514 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.31501631249999995, balanceFirmB: 0.4310578125000004, balanceFirmC: 0.5006638124999998, balanceFirmD: 0.0
2021-11-26 18:39:46,516 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55500 and to countId: 111.
2021-11-26 18:39:46,521 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 111
2021-11-26 18:39:47,002 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client agent3: Set aFirmA = 9.0
2021-11-26 18:39:47,003 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 112 of cohort 758.
2021-11-26 18:39:47,003 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client agent1: Set aFirmC = 16.0
2021-11-26 18:39:47,004 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 112 of cohort 758.
2021-11-26 18:39:47,010 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client agent2: Set aFirmB = 20.0
2021-11-26 18:39:47,011 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 112 of cohort 758.
2021-11-26 18:39:47,011 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 9.0, aFirmB: 20.0, aFirmC: 16.0, aFirmD: 0.0, aMarket: 15.0.
2021-11-26 18:39:47,011 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.42857142857143, oFirmB: 21.428571428571434, oFirmC: 33.42857142857143, oFirmD: 0.0.
2021-11-26 18:39:47,011 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 19.288125, profitFirmB: 16.875000000000004, profitFirmC: 21.060000000000002, profitFirmD: 0.0
2021-11-26 18:39:47,011 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.31823099999999993, balanceFirmB: 0.4338703125000004, balanceFirmC: 0.5041738124999998, balanceFirmD: 0.0
2021-11-26 18:39:47,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 56000 and to countId: 112.
2021-11-26 18:39:47,014 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 112
